Campagne,Region,Site,Famille,Variete,Num Parcelle,CodeTracabilite,Date,Tonnage,is_train,Recolte,day,month,year,irrigation_daily_mean,irrigation_daily_std,irrigation_daily_median,irrigation_daily_quantile_25th,irrigation_daily_quantile_75th,irrigation_daily_min,irrigation_daily_max,irrigation_cumulee_1,irrigation_cumulee_2,irrigation_cumulee_3,irrigation_cumulee_4,irrigation_cumulee_5,irrigation_cumulee_6,irrigation_cumulee_7,irrigation_cumulee_8,irrigation_cumulee_9,irrigation_cumulee_10,irrigation_cumulee_11,irrigation_cumulee_12,N_cumulee_1,P_cumulee_1,K_cumulee_1,N_cumulee_2,P_cumulee_2,K_cumulee_2,N_cumulee_3,P_cumulee_3,K_cumulee_3,N_cumulee_4,P_cumulee_4,K_cumulee_4,N_cumulee_5,P_cumulee_5,K_cumulee_5,N_cumulee_6,P_cumulee_6,K_cumulee_6,N_cumulee_7,P_cumulee_7,K_cumulee_7,N_cumulee_8,P_cumulee_8,K_cumulee_8,N_cumulee_9,P_cumulee_9,K_cumulee_9,N_cumulee_10,P_cumulee_10,K_cumulee_10,N_cumulee_11,P_cumulee_11,K_cumulee_11,N_cumulee_12,P_cumulee_12,K_cumulee_12,Date Plantation,Date Arrachage,Porte Greffe,Sup Debut Camp,Sup Plantee,Sup Arrachee,Sup Fin Camp,Tree Age,Days to Arrachage
20/21,HAOUZ,Ouled Moussa,AF,AF1,40131,TR40100,2021-02-01,"11020,0844",True,0,1,2,2021,35.32807095238095,10.064555674334748,38.1347,28.555625,43.833175,10.629,56.4113,22.606,729.1478999999999,685.4394,933.852,1242.2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.057712812,0.705141874,0.0,1.451154969,0.967436646,4.037007687,4.839219935,33.732988316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
20/21,HAOUZ,Ouled Moussa,AF,AF1,40141,TR40100,2021-02-01,"4412,79149",True,1,1,2,2021,43.4201175,14.646491166272735,43.82615,33.144225000000006,56.366075,7.3338,81.8626,22.606,729.1478999999999,685.4394,933.852,1242.2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.057712812,0.705141874,0.0,1.451154969,0.967436646,4.037007687,4.839219935,33.732988316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
20/21,HAOUZ,Ouled Moussa,AF,AF1,40142,TR40100,2021-02-01,"1362,50096",True,1,1,2,2021,43.4201175,14.646491166272735,43.82615,33.144225000000006,56.366075,7.3338,81.8626,22.606,729.1478999999999,685.4394,933.852,1242.2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.057712812,0.705141874,0.0,1.451154969,0.967436646,4.037007687,4.839219935,33.732988316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-01-07,,PG9,1.5718,0.0,0.0,1.5718,5139.0,
20/21,HAOUZ,Ouled Moussa,AF,AF1,40143,TR40200,2021-02-01,"17632,33592",True,1,1,2,2021,44.810605,15.055463451962945,45.64995,34.029875000000004,58.080200000000005,7.5298,84.05,23.2101,748.6314,703.7551000000001,975.5383,1332.3488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.085976202,0.723984134,0.0,1.559044217,1.039362812,4.261524162000001,5.199002193,36.240940137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
20/21,HAOUZ,Ouled Moussa,AF,AF1,40244,TR40200,2021-02-01,"4114,51979",True,1,1,2,2021,33.45745625,9.226232160086276,36.12805,27.1283,40.24035,8.1152,45.989,18.1717,597.8569999999999,553.7196000000001,807.1703,1108.1709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.878441293,0.585627529,0.0,1.306691796,0.871127864,3.5240674280000004,4.357473274,30.374853143000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
20/21,HAOUZ,Ouled Moussa,AF,AF1,40245,TR40200,2021-02-01,"1272,5",True,1,1,2,2021,37.6281915625,10.29693266469566,40.4405,30.8405,45.391825,8.461,52.2819,20.6582,679.6651999999999,629.4885,888.2663,1158.7764000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998643988,0.665762659,0.0,1.362358038,0.908238692,3.798467758,4.543105545,31.668849133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-01-07,,PG2,1.5718,0.0,0.0,1.5718,5139.0,
20/21,HAOUZ,Ouled Moussa,AF,AF1,40246,TR40300,2021-02-01,"772,4",True,1,1,2,2021,37.6281915625,10.29693266469566,40.4405,30.8405,45.391825,8.461,52.2819,20.6582,679.6651999999999,629.4885,888.2663,1158.7764000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998643988,0.665762659,0.0,1.362358038,0.908238692,3.798467758,4.543105545,31.668849133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-01-07,,PG5,1.5718,0.0,0.0,1.5718,5139.0,
20/21,HAOUZ,Ouled Moussa,AF,AF1,50152,TR50000,2021-02-01,"13283,18087",True,0,1,2,2021,36.01777269841269,11.76530585444675,39.2984,28.60155,40.7036,11.8719,81.7222,13.5679,532.4181,543.4906,806.5968,1124.2253999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988516856,0.659011237,0.0,0.6812983,0.454198867,2.299680574,4.543901087,31.674394646000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-01-07,,PG6,1.277,0.0,0.0,1.277,4774.0,
20/21,HAOUZ,Ouled Moussa,AF,AF1,50153,TR50000,2021-02-01,"7249,049",True,0,1,2,2021,17.45975365079365,5.712226048418171,18.6787,13.92335,19.8147,5.7793,39.7827,6.6049,259.1828,264.57309999999995,387.4689,529.2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481213253,0.320808835,0.0,0.320302495,0.213534997,1.081161408,2.13624906,14.891256353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
20/21,HAOUZ,Ouled Moussa,AF,AF1,50154,TR50000,2021-02-01,"1250,00096",True,0,1,2,2021,34.25519841269841,11.186894740769144,37.3901,27.1625,38.6556,11.2746,77.6104,12.8852,505.6295,516.1445,769.501,1079.8150999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938779663,0.625853109,0.0,0.654658865,0.436439243,2.209760804,4.366230077,30.435894604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-01-07,,PG6,1.2413,0.0,0.0,1.2413,4774.0,
20/21,HAOUZ,Ouled Moussa,AF,AF1,50155,TR50000,2021-02-01,"19780,82015",True,0,1,2,2021,30.40884095238095,9.945048748258024,32.9867,23.9194,35.52385,9.9284,68.3441,11.3468,445.2594,454.5196,694.7348,1010.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826693628,0.551129085,0.0,0.613965555,0.40931037,2.072403029,4.09482711,28.544012663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
20/21,HAOUZ,Ouled Moussa,AF,AF1,50162,TR50000,2021-02-01,"2617,2296",True,1,1,2,2021,13.430346984126984,4.385688702129837,14.6543,10.63925,15.1815,4.4161,30.399,5.047,198.04890000000003,202.1675,302.3182,426.1348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367708407,0.245138938,0.0,0.258423493,0.172282329,0.8722926360000001,1.7235486839999998,12.014425557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-01-07,,PG6,0.8331,0.0,0.0,0.8331,4774.0,
20/21,HAOUZ,Ouled Moussa,AF,AF1,50163,TR50000,2021-02-01,"1507,6982",True,1,1,2,2021,13.430346984126984,4.385688702129837,14.6543,10.63925,15.1815,4.4161,30.399,5.047,198.04890000000003,202.1675,302.3182,426.1348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367708407,0.245138938,0.0,0.258423493,0.172282329,0.8722926360000001,1.7235486839999998,12.014425557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
20/21,HAOUZ,Ouled Moussa,AF,AF1,50164,TR50000,2021-02-01,"29307,98087",True,1,1,2,2021,13.430346984126984,4.385688702129837,14.6543,10.63925,15.1815,4.4161,30.399,5.047,198.04890000000003,202.1675,302.3182,426.1348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367708407,0.245138938,0.0,0.258423493,0.172282329,0.8722926360000001,1.7235486839999998,12.014425557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
20/21,HAOUZ,Ouled Moussa,AF,AF1,50165,TR50000,2021-02-01,"7458,64727",True,1,1,2,2021,12.828404444444445,4.190107748585621,14.0174,10.1831,14.4918,4.2268,29.0957,4.8306,189.5582,193.5,287.51980000000003,401.4641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351943845,0.23462923,0.0,0.243320821,0.162213881,0.821314489,1.622821816,11.312283801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
20/21,HAOUZ,Ouled Moussa,AF,AF1,50166,TR50000,2021-02-01,"2298,19562",True,0,1,2,2021,25.899408571428573,8.457471134146799,28.2593,20.5167,29.276,8.516,58.6216,9.7326,381.91780000000006,389.86030000000005,583.0109,821.8290999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709089996,0.472726664,0.0,0.498388165,0.332258777,1.682278652,3.323986754,23.170677853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-01-07,,PG6,1.2554,0.0,0.0,1.2554,4774.0,
20/21,HAOUZ,Ouled Moussa,AF,AF1,50167,TR50000,2021-02-01,"4595,021",True,1,1,2,2021,25.84759619047619,8.442462765953293,28.2419,20.5167,29.1978,8.516,58.6216,9.7326,381.91780000000006,389.86030000000005,579.3713,809.1478000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709089996,0.472726664,0.0,0.490417311,0.326944874,1.655373516,3.270825349,22.800103037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-01-07,,PG6,1.2417,0.0,0.0,1.2417,4774.0,
20/21,HAOUZ,Ouled Moussa,AF,AF1,50168,TR50000,2021-02-01,"20799,75185",True,1,1,2,2021,25.84759619047619,8.442462765953293,28.2419,20.5167,29.1978,8.516,58.6216,9.7326,381.91780000000006,389.86030000000005,579.3713,809.1478000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709089996,0.472726664,0.0,0.490417311,0.326944874,1.655373516,3.270825349,22.800103037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-01-07,,PG6,1.2417,0.0,0.0,1.2417,4774.0,
20/21,HAOUZ,Ouled Moussa,AF,AF1,50169,TR50000,2021-02-01,"949,09892",True,1,1,2,2021,25.84759619047619,8.442462765953293,28.2419,20.5167,29.1978,8.516,58.6216,9.7326,381.91780000000006,389.86030000000005,579.3713,809.1478000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709089996,0.472726664,0.0,0.490417311,0.326944874,1.655373516,3.270825349,22.800103037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
20/21,HAOUZ,Ouled Moussa,AF,AF1,50171,TR50000,2021-02-01,"4927,5923",True,1,1,2,2021,31.40104412698413,10.25638826826559,34.3104,24.9252,35.4717,10.3459,71.2178,11.8239,463.9817,473.6308,703.8272,982.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861454487,0.574302991,0.0,0.595716494,0.397144329,2.010804442,3.973115476,27.695591367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
20/21,HAOUZ,Ouled Moussa,AF,AF1,50172,TR50000,2021-02-01,"41764,08176",True,0,1,2,2021,32.41012888888889,10.583634200916642,35.3179,25.6413,36.70785,10.6431,73.2639,12.1636,477.3127,487.239,731.558,1037.2911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886204849,0.590803233,0.0,0.629277986,0.419518658,2.1240892060000003,4.196952969,29.255906384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
20/21,HAOUZ,Ouled Moussa,AF,AF1,50173,TR50000,2021-02-01,"503,6978",True,0,1,2,2021,31.89377746031746,10.41927297188757,34.7323,25.33795,36.0591,10.5172,72.3973,12.0197,471.6661,481.4748,713.5647,992.4794999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875721415,0.583814277,0.0,0.601379996,0.400919997,2.029921246,4.010888057,27.958894536000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
20/21,HAOUZ,Ouled Moussa,AF,AF1,50174,TR50000,2021-02-01,"16706,98982",True,0,1,2,2021,31.37549047619048,10.245622899295029,34.2027,24.8317,35.52505,10.3071,70.9506,11.7795,462.2414,471.8543,707.6664,1001.7775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858222752,0.572148501,0.0,0.607672775,0.405115184,2.051162145,4.052857589,28.2514536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
20/21,HAOUZ,Ouled Moussa,AF,AF1,50175,TR50000,2021-02-01,"1805,96135",True,0,1,2,2021,22.78888444444445,7.443171053382859,24.8954,18.085500000000003,25.738,7.5069,51.6751,8.5793,336.6617,343.6632000000001,511.0095,714.2828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625064881,0.41670992,0.0,0.432943255,0.288628836,1.4613733749999998,2.8875036409999995,20.128063587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
20/21,HAOUZ,Ouled Moussa,AF,AF1,50176,TR50000,2021-02-01,"1282,40138",True,0,1,2,2021,22.147447936507938,7.23250427099465,24.1772,17.5541,25.004,7.2863,50.1568,8.3272,326.7698,333.5656,497.9723,700.1849000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606699166,0.404466111,0.0,0.424552881,0.283035254,1.433052176,2.831544265,19.737984842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
20/21,HAOUZ,Benguérir,AF,AF1,10101,TR11000,2021-02-01,"1357,0958",True,1,1,2,2021,21.738628461538465,12.882321514084214,19.9691,12.845875,21.5094,3.6397,54.0694,4.8566,280.0166,335.8180999999999,429.39810000000006,526.3987999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537186324,0.449920954,0.299947302,0.0,1.381007371,0.920671581,0.429749059,0.0,21.16056243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-06,,PG6,0.9034,0.0,0.0,0.9034,2583.0,
20/21,HAOUZ,Benguérir,AF,AF1,10102,TR11000,2021-02-01,"18824,34848",True,1,1,2,2021,6.266573076923077,3.713574332278444,5.75645,3.7031,6.2005,1.0492,15.5865,1.4,80.7201,96.806,123.7822,151.74469999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154854141,0.129698243,0.086465496,0.0,0.398101553,0.265401035,0.123883312,0.0,7.027389586000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-06,,PG6,0.5449,0.0,0.0,0.5449,2583.0,
20/21,HAOUZ,Benguérir,AF,AF1,10103,TR11000,2021-02-01,"2651,86973",True,1,1,2,2021,16.77824115384615,9.942797244463756,15.41245,9.914675,16.601300000000002,2.8092,41.7317,3.7484,216.12150000000003,259.1902,331.4167,406.2833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414609473,0.347256587,0.231504391,0.0,1.065884802,0.710589868,0.331687578,0.0,14.700842614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-06,,PG6,0.7886,0.0,0.0,0.7886,2583.0,
20/21,HAOUZ,Benguérir,AF,AF1,10104,TR11000,2021-02-01,"2161,1045",True,1,1,2,2021,33.15219423076923,19.646001588119432,30.45355,19.590425,32.8026,5.5507,82.4578,7.4065,427.0357,512.1347000000001,654.8475999999999,802.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819228356,0.686145546,0.457430364,0.0,2.106085634,1.404057089,0.655382685,0.0,28.167651555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-06,,PG6,1.1678,0.0,0.0,1.1678,2583.0,
20/21,HAOUZ,Benguérir,AF,AF1,10105,TR11000,2021-02-01,"2018,35199",True,1,1,2,2021,27.72531192307692,16.430031418788182,25.468400000000003,16.383525,27.432925,4.6421,68.9598,6.1941,357.1313,428.3004,547.6519,671.3655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685123902,0.573826223,0.382550816,0.0,1.761327713,1.174218476,0.548099122,0.0,24.787582985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-06,,PG6,1.0422,0.0,0.0,1.0422,2583.0,
20/21,HAOUZ,Benguérir,AF,AF1,10106,TR11000,2021-02-01,"7332,7877",True,1,1,2,2021,26.434673461538463,15.665198919934204,24.28285,15.620875,26.155875,4.426,65.7497,5.9057,340.5066,408.3626,522.1582000000001,640.1128000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653230866,0.547114178,0.364742785,0.0,1.679336575,1.119557716,0.522584693,0.0,22.78084628200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-06,,PG6,1.0122,0.0,0.0,1.0122,2583.0,
20/21,HAOUZ,Benguérir,AF,AF1,10107,TR11000,2021-02-01,"9158,89823",True,1,1,2,2021,33.15219423076923,19.646001588119432,30.45355,19.590425,32.8026,5.5507,82.4578,7.4065,427.0357,512.1347000000001,654.8475999999999,802.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819228356,0.686145546,0.457430364,0.0,2.106085634,1.404057089,0.655382685,0.0,28.167651555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-06,,PG6,1.1678,0.0,0.0,1.1678,2583.0,
20/21,HAOUZ,Benguérir,AF,AF1,10108,TR11000,2021-02-01,"28155,99746",True,1,1,2,2021,38.17477807692308,22.622391991054585,35.0673,22.5584,37.772175,6.3916,94.9503,8.5286,491.7314,589.7235000000001,754.0574999999999,924.3983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943342221,0.79009724,0.526731493,0.0,2.425159583,1.616773055,0.754673777,0.0,29.940706762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-06,,PG6,1.2842,0.0,0.0,1.2842,2583.0,
20/21,HAOUZ,Benguérir,AF,AF1,10109,TR11000,2021-02-01,"9425,65223",True,1,1,2,2021,29.91782961538461,17.72932217777889,27.48245,17.679125,29.602325,5.0092,74.4132,6.6839,385.3731,462.1704000000001,590.9603000000002,724.4569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739303639,0.619204517,0.412803011,0.0,1.900613864,1.26707591,0.591442911,0.0,25.441199532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-06,,PG6,1.0929,0.0,0.0,1.0929,2583.0,
20/21,HAOUZ,Benguérir,AF,AF1,10111,TR11000,2021-02-01,"1822,39916",True,1,1,2,2021,33.15219423076923,19.646001588119432,30.45355,19.590425,32.8026,5.5507,82.4578,7.4065,427.0357,512.1347000000001,654.8475999999999,802.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819228356,0.686145546,0.457430364,0.0,2.106085634,1.404057089,0.655382685,0.0,28.167651555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-06,,PG6,1.1678,0.0,0.0,1.1678,2583.0,
20/21,HAOUZ,Benguérir,AF,AF1,10112,TR11000,2021-02-01,"16263,83372",True,1,1,2,2021,41.90673615384616,24.8339531289454,38.495450000000005,24.7637,41.464775,7.0165,104.2326,9.3623,539.8032,647.3748999999999,827.7742000000002,1014.7675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.035563049,0.867336888,0.578224592,0.0,2.662242393,1.774828262,0.828450439,0.0,35.990450359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-06,,PG6,1.3706,0.0,0.0,1.3706,2583.0,
20/21,HAOUZ,Benguérir,AF,AF1,10113,TR11000,2021-02-01,"8850,00371",True,1,1,2,2021,29.52908423076923,17.498953332689204,27.12535,17.449475,29.217675,4.9441,73.4463,6.5971,380.3661,456.1650000000001,583.2811999999999,715.0437000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729697302,0.61115872,0.407439147,0.0,1.875917738,1.250611826,0.583757842,0.0,25.272391156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-06,,PG6,1.0839,0.0,0.0,1.0839,2583.0,
20/21,HAOUZ,Benguérir,AF,AF1,10114,TR11000,2021-02-01,"4877,00075",True,1,1,2,2021,33.15219423076923,19.646001588119432,30.45355,19.590425,32.8026,5.5507,82.4578,7.4065,427.0357,512.1347000000001,654.8475999999999,802.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819228356,0.686145546,0.457430364,0.0,2.106085634,1.404057089,0.655382685,0.0,28.167651555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-06,,PG6,1.1678,0.0,0.0,1.1678,2583.0,
20/21,HAOUZ,Benguérir,AF,AF1,10115,TR11000,2021-02-01,"649,9304",True,1,1,2,2021,33.15219423076923,19.646001588119432,30.45355,19.590425,32.8026,5.5507,82.4578,7.4065,427.0357,512.1347000000001,654.8475999999999,802.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819228356,0.686145546,0.457430364,0.0,2.106085634,1.404057089,0.655382685,0.0,28.167651555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-06,,PG6,1.1678,0.0,0.0,1.1678,2583.0,
